Page	Ranking
6639	3.428205723211304E-5
9090	3.4256671556895324E-5
4149	3.424874305291685E-5
1528	3.4245960205786974E-5
6783	3.422329655151445E-5
5492	3.419046259728948E-5
9526	3.418292026078197E-5
7166	3.416401916487402E-5
1886	3.4115488504147515E-5
7173	3.410042725812046E-5
8358	3.407223400791698E-5
9040	3.401452033837967E-5
8551	3.4012486644250686E-5
3577	3.3998925970190046E-5
2402	3.3991531494707044E-5
1153	3.393971627984305E-5
6622	3.3937653125293286E-5
5778	3.3923815081933615E-5
8973	3.392054913820804E-5
5783	3.383690494627986E-5
1972	3.3811408325347776E-5
9964	3.378955227176762E-5
4675	3.3768920382921785E-5
9545	3.372848806694924E-5
735	3.3697141407358695E-5
7247	3.3694803730764736E-5
2663	3.3694656247981886E-5
4979	3.3672086131208596E-5
3087	3.365808002519879E-5
3291	3.362927022017823E-5
8801	3.361934031936229E-5
683	3.357378715372953E-5
2771	3.355823559371181E-5
1517	3.3555094533023946E-5
7996	3.3538691553970633E-5
4125	3.3526074243243854E-5
9753	3.350817950970105E-5
4477	3.349844663514534E-5
4805	3.345083574586428E-5
3417	3.336093414089942E-5
7455	3.3304149016552886E-5
9011	3.3288810027542855E-5
1486	3.3281222447046936E-5
551	3.319802405020404E-5
6096	3.318638462953496E-5
932	3.3149806441093216E-5
7154	3.313442334993066E-5
4205	3.3117085222898245E-5
257	3.309428228981602E-5
4236	3.306892998540285E-5
3881	3.3056240976424555E-5
595	3.298268241962887E-5
250	3.296164697504225E-5
4869	3.295738516232894E-5
6563	3.294947381724129E-5
523	3.293140618531637E-5
5115	3.292473098157049E-5
3835	3.292188815385041E-5
9346	3.291810209062688E-5
6798	3.286404720171384E-5
2706	3.285692887085276E-5
6982	3.284664142000261E-5
8610	3.2845103023461935E-5
2994	3.2825241607642243E-5
3918	3.275383550213674E-5
2317	3.267281530503381E-5
3729	3.2658152606898E-5
820	3.264375750767657E-5
712	3.261379263664187E-5
8186	3.2610044582162216E-5
1680	3.260698733930574E-5
5626	3.255032515187492E-5
275	3.250728404142512E-5
8475	3.246944618147533E-5
9194	3.246462982922093E-5
5708	3.242938601167992E-5
5434	3.240077036113111E-5
7318	3.2396815299342245E-5
9570	3.236616766702783E-5
8251	3.228113989126351E-5
2576	3.2276856195148906E-5
9385	3.226473452933119E-5
9152	3.218815529197856E-5
3727	3.21681883105615E-5
2082	3.21607083793581E-5
7176	3.2132067013134255E-5
9433	3.212451891418419E-5
6320	3.211949000604356E-5
1700	3.2117449908308665E-5
6321	3.208849750938639E-5
5954	3.2042319435931254E-5
4901	3.203550396654333E-5
8694	3.2035258624381867E-5
5144	3.203243897276046E-5
425	3.198523763524941E-5
382	3.1983219966148515E-5
3598	3.1981031781324863E-5
2129	3.197811028086493E-5
6079	3.192590714860688E-5
3682	3.188163303486359E-5
8756	3.186882755462139E-5
5124	3.184366372937572E-5
3005	3.18097153410382E-5
8229	3.180402322485766E-5
7685	3.180192791589355E-5
9098	3.174727871068987E-5
5760	3.1722688006602636E-5
8640	3.171957449388425E-5
4526	3.171587516423454E-5
6061	3.170033165686179E-5
2727	3.167588307581223E-5
8259	3.166231198064006E-5
3273	3.165242488812111E-5
3978	3.1646152979502894E-5
4306	3.163068252204379E-5
4195	3.159440936621067E-5
1623	3.158018650775337E-5
3485	3.157396934990568E-5
4804	3.154981952792648E-5
8745	3.151872589782558E-5
9647	3.148312086675548E-5
6348	3.146495668618995E-5
4257	3.1443425488539364E-5
5253	3.139667291023201E-5
6914	3.1359119277598075E-5
6649	3.132002977063971E-5
7973	3.1271106621148745E-5
5487	3.125825682137977E-5
2218	3.125453759760334E-5
4107	3.125324847152725E-5
8308	3.124894750560471E-5
2315	3.124623609668916E-5
996	3.119875522031178E-5
582	3.118003983148268E-5
7931	3.117756135239743E-5
455	3.1112193691115396E-5
2075	3.1083914571715175E-5
2291	3.108027349725615E-5
7510	3.106799766656701E-5
9936	3.09800795030681E-5
4673	3.085186986565378E-5
2065	3.084708677268291E-5
3553	3.0818725095944085E-5
9047	3.0803062398504356E-5
9998	3.077905234879794E-5
5835	3.07640961745743E-5
8040	3.0746148614115304E-5
8879	3.073671954772094E-5
2466	3.062936633970295E-5
621	3.062667080537401E-5
9521	3.0622293886509176E-5
6191	3.0566506937942916E-5
7853	3.0529597181302034E-5
7145	3.0505250920966232E-5
8744	3.0450920246286656E-5
5375	3.0445831521793502E-5
3558	3.042631971053983E-5
7306	3.0378947329076884E-5
2448	3.029631149338282E-5
8893	3.028451678809033E-5
3566	3.026477035372568E-5
4571	3.0261298093007913E-5
8513	3.023792478716405E-5
7967	3.0233629733504438E-5
5263	3.0188977776319725E-5
1482	3.0187964730880354E-5
4120	3.0182157093342712E-5
4888	3.0124857529929825E-5
7151	3.0121616099027632E-5
5418	3.0120078556147084E-5
2072	3.004762034965179E-5
2677	2.9987713664625415E-5
4626	2.9932393746354905E-5
5805	2.9918256389534746E-5
795	2.991394465256632E-5
3907	2.990761238538069E-5
4443	2.9895975736921413E-5
2930	2.9833096378073362E-5
5327	2.9829167018278973E-5
1150	2.9780455669033487E-5
7594	2.9762571053490672E-5
3962	2.975938680347862E-5
5692	2.973268841003635E-5
7533	2.9725921411062796E-5
5573	2.9718934705825932E-5
3288	2.9690535936439307E-5
8668	2.9641572846762684E-5
8772	2.9600200463748287E-5
2341	2.957009181265E-5
6505	2.9567475294981405E-5
1822	2.9547679280558574E-5
5739	2.9516064427114465E-5
8657	2.9507907368103827E-5
4567	2.9483932003041504E-5
7761	2.9479122060645784E-5
9672	2.943786438422032E-5
3242	2.9416655302590573E-5
866	2.9373306693086578E-5
9071	2.934465770356654E-5
1957	2.934040046169498E-5
2781	2.9297081264273737E-5
9307	2.929296012195786E-5
4797	2.9292124705092827E-5
3141	2.9279707566040876E-5
7677	2.9193050713402566E-5
8361	2.9164306492690972E-5
5670	2.9157793216710752E-5
1983	2.9145971196051467E-5
7576	2.913912467149562E-5
4508	2.9123867037417623E-5
2256	2.909157372865561E-5
3861	2.9074964906066705E-5
882	2.9062876392457666E-5
2937	2.9052548347754433E-5
5701	2.9036531071753473E-5
7522	2.8999891970085146E-5
577	2.8960794917039362E-5
7326	2.8940644067111016E-5
6243	2.8924498720685063E-5
4845	2.8907934334274022E-5
9832	2.8869200347489583E-5
3798	2.8841093314211956E-5
5091	2.8829658759574903E-5
8599	2.881474144254954E-5
6574	2.8811224582511512E-5
7333	2.88071818964997E-5
7518	2.880431104938599E-5
2349	2.8758742731926284E-5
115	2.8750561013562135E-5
1287	2.8748700821647696E-5
9168	2.874188467341474E-5
284	2.860870762502743E-5
4644	2.8596707242525983E-5
3792	2.8592748844619838E-5
3787	2.8529620828252543E-5
5255	2.8493905544279115E-5
3107	2.846448674675091E-5
6164	2.8453630282609172E-5
6464	2.844611284096543E-5
1302	2.8416469009685168E-5
2964	2.8373123748992147E-5
5335	2.836746068695128E-5
4754	2.8352246833789657E-5
7474	2.830158763355358E-5
4385	2.8297279058669256E-5
6024	2.8276665552205482E-5
5889	2.8250042430984083E-5
6168	2.824196905967671E-5
5480	2.820462966114519E-5
7564	2.819952849498298E-5
8196	2.8171830005663695E-5
3497	2.816777138964979E-5
50	2.8139940941988686E-5
6365	2.813797636792607E-5
239	2.8126881795895794E-5
8260	2.8111841217355965E-5
7694	2.807865906975811E-5
6599	2.8075284545978296E-5
3945	2.8030674605194302E-5
3170	2.8029450102032904E-5
9094	2.802034345962513E-5
7479	2.7996952601794603E-5
923	2.7988586509220396E-5
1668	2.7983928958028065E-5
5110	2.7913994040265315E-5
3715	2.7847907859013138E-5
8994	2.783058630232424E-5
938	2.7798928098655475E-5
2497	2.774428565957603E-5
372	2.7711849341307747E-5
5366	2.766426406449551E-5
3487	2.760583961821808E-5
3656	2.7576212680630392E-5
6614	2.7561252012829183E-5
2969	2.7547093362583773E-5
2311	2.754444772549546E-5
8169	2.7524987685180502E-5
4231	2.7493800613070607E-5
1935	2.7459012715021116E-5
885	2.745472065668038E-5
7672	2.745139124254718E-5
4164	2.741455176114851E-5
9530	2.7397898483069983E-5
6533	2.7384056044809016E-5
5876	2.7356270962922988E-5
1889	2.7266733206645845E-5
2123	2.725920225701438E-5
4426	2.719510830208799E-5
7933	2.716052498102524E-5
9661	2.711553347975694E-5
8176	2.7013928918753906E-5
3445	2.6961805650677876E-5
9455	2.6934153550635745E-5
3828	2.6914090095182464E-5
6139	2.6893720565885966E-5
9345	2.6870355063222867E-5
7767	2.682354644170146E-5
6756	2.6769591691014433E-5
7957	2.6727422215931972E-5
5332	2.664109894190096E-5
9696	2.6636739332686507E-5
740	2.663264913471473E-5
6928	2.6623983408984425E-5
3175	2.6614036225315116E-5
587	2.6516568075919338E-5
3709	2.6471008961642085E-5
6660	2.646325104356997E-5
2847	2.645721783515247E-5
961	2.643718539628248E-5
3281	2.6411801627093456E-5
8005	2.6327011900897406E-5
2853	2.6253736902812026E-5
4281	2.6231379010515575E-5
5510	2.622676895039494E-5
6920	2.6218454368021874E-5
5200	2.6179576951455952E-5
8741	2.616093121934387E-5
1850	2.615582470959927E-5
4051	2.6132125243982974E-5
5567	2.6120460031117025E-5
7075	2.6080312964214102E-5
8404	2.6033717051181953E-5
4251	2.603295858803916E-5
3636	2.6020124563914455E-5
2023	2.6009954275392492E-5
779	2.600945444625538E-5
1026	2.5982009646760648E-5
3483	2.5967921737136335E-5
1998	2.5913197488760033E-5
3878	2.5788748729647344E-5
77	2.5787228772637165E-5
3238	2.578224630139273E-5
9855	2.5752703590993078E-5
6584	2.567703280443335E-5
752	2.56600053857526E-5
8592	2.5585052190464593E-5
2214	2.556635646709609E-5
3693	2.556533246350264E-5
7478	2.5554701208258538E-5
9763	2.554927495836717E-5
4609	2.5500367647394536E-5
5636	2.5446012336791568E-5
416	2.5427796179421307E-5
5078	2.532285778972533E-5
9330	2.5294471483440545E-5
7019	2.5290998750510097E-5
5734	2.5274587662244115E-5
686	2.5241538370000206E-5
5439	2.5210672072132783E-5
4777	2.512193817511172E-5
7896	2.5093625760512995E-5
1724	2.507493855497182E-5
8789	2.505126347504886E-5
4220	2.497914207982425E-5
5085	2.4943984558973078E-5
2435	2.492275068088061E-5
3791	2.4915278583651835E-5
9695	2.4879324024911035E-5
9670	2.4860626856887357E-5
8894	2.4821560071084584E-5
6530	2.4819849488215584E-5
4036	2.4760390012347504E-5
4467	2.469563705041164E-5
4738	2.4617023950140677E-5
2686	2.458518890784882E-5
7034	2.4555800219608372E-5
5861	2.4554259969433102E-5
6864	2.4438937063738066E-5
9549	2.438960584628293E-5
6207	2.4388793822223356E-5
3866	2.438620334281077E-5
8328	2.437930399854696E-5
1659	2.4349006092699218E-5
9375	2.4343295199758132E-5
9148	2.4325045468631015E-5
3304	2.4248265673303E-5
8155	2.423696402660195E-5
5536	2.4223549929649536E-5
2960	2.421837398900404E-5
9390	2.41926125548947E-5
623	2.4186449262656857E-5
7150	2.4144071069825492E-5
1295	2.4142116402912862E-5
6583	2.4134297925482817E-5
7412	2.4126782375886376E-5
1564	2.41047773603291E-5
3048	2.4091932569496734E-5
9410	2.408812506386376E-5
8368	2.4062434319614183E-5
2525	2.4049141474093257E-5
7095	2.4042945290205834E-5
2610	2.4000510820094114E-5
2493	2.4000033405045417E-5
2600	2.398978947138276E-5
3448	2.3979224282817977E-5
3359	2.3950779871667288E-5
4431	2.3916431327538532E-5
4439	2.385795620320325E-5
5572	2.3839202096523002E-5
8853	2.3795582033441644E-5
8585	2.3792250773105144E-5
2283	2.378589832605823E-5
3936	2.375393150710463E-5
2819	2.366719538064938E-5
1159	2.3646629247348583E-5
4493	2.3597553436215805E-5
3683	2.357129139235619E-5
3783	2.349877553745093E-5
7311	2.3484635705301802E-5
9211	2.3483835514264666E-5
8168	2.3482169382476113E-5
9895	2.345957981170925E-5
1637	2.339882811822059E-5
1913	2.3393525860409966E-5
9219	2.337069002280176E-5
4668	2.3339590722963863E-5
4056	2.3309931526485028E-5
6788	2.328369224860657E-5
6253	2.3279582984950098E-5
3372	2.3215079131918727E-5
4785	2.32140558977756E-5
6042	2.319436175992738E-5
4790	2.3146136144334906E-5
3315	2.3143515297365825E-5
3336	2.308026815437532E-5
5026	2.3042784181791802E-5
8088	2.3009800746195797E-5
6595	2.3006300361005425E-5
2868	2.2970809001144194E-5
6826	2.2932927249831354E-5
6646	2.2899472481250836E-5
6755	2.289743069399058E-5
722	2.289627011973521E-5
2449	2.2877478985874318E-5
909	2.2837384186175882E-5
2807	2.281563481317098E-5
2570	2.2771434937312263E-5
6638	2.2717067757389336E-5
9253	2.269007766177677E-5
2953	2.2686187056063533E-5
9062	2.267935154967588E-5
7233	2.2652051259095864E-5
8119	2.2589388034173878E-5
2384	2.2523335091776715E-5
3939	2.240597224307095E-5
1074	2.2378933356035768E-5
7104	2.237652166657629E-5
5420	2.235002307757747E-5
871	2.2277347171030585E-5
6518	2.2252118205191904E-5
9138	2.2212294803897748E-5
7530	2.218626465007944E-5
2063	2.2113704124688555E-5
7850	2.2104426312813864E-5
2010	2.208484247285409E-5
111	2.2067447527155674E-5
7843	2.2062973421866526E-5
3628	2.2046700165572315E-5
9879	2.2018184434317487E-5
9937	2.1996048269322503E-5
1988	2.1991974183871318E-5
3363	2.1980122543248938E-5
6175	2.196906941178996E-5
9814	2.189947599746676E-5
7551	2.1889832778847787E-5
7515	2.1828329477869136E-5
783	2.1814057551658092E-5
8187	2.1714734109855495E-5
5650	2.1681309539239575E-5
7054	2.1667082422169236E-5
2385	2.1658565276120575E-5
2028	2.161015469897872E-5
444	2.1601902102017264E-5
3518	2.1565087310170962E-5
7550	2.1553972501555205E-5
993	2.1393231033103266E-5
2821	2.1360917993143095E-5
3605	2.1358240127298292E-5
7144	2.13546486570808E-5
2307	2.1325948168056022E-5
8072	2.131031348202492E-5
4292	2.1309465314895016E-5
9331	2.1307009622812243E-5
5542	2.1300879008907226E-5
7903	2.1293458813579812E-5
9947	2.124345134129532E-5
1981	2.1121106961457462E-5
3908	2.107567233937645E-5
221	2.1000666846710235E-5
9542	2.0991549278268827E-5
2751	2.0959265923951757E-5
3492	2.095809137728175E-5
2008	2.0889906248474043E-5
5410	2.0868506190494808E-5
8172	2.086155249204829E-5
6206	2.0851865929785498E-5
6318	2.082476809121983E-5
856	2.08063915483538E-5
8624	2.0775714722364693E-5
5460	2.0775401249655704E-5
789	2.0752025508783125E-5
8865	2.0726527261683168E-5
5363	2.0721318301607992E-5
8558	2.0716502297235702E-5
7353	2.0678658794903606E-5
4055	2.0665482026722752E-5
348	2.063101208352977E-5
1471	2.060451250904863E-5
5345	2.060037371561778E-5
4694	2.0582787088335047E-5
5136	2.051624964362849E-5
3572	2.0514943398206147E-5
4137	2.0416567834875185E-5
2070	2.0401717094870392E-5
9177	2.0396357604467206E-5
9999	2.0342284893395983E-5
4204	2.026125963862608E-5
6110	2.025590212825543E-5
2440	2.0194188065585444E-5
8019	2.014638453673641E-5
9350	2.0095690112359087E-5
5899	2.0084868451940894E-5
4442	2.0024391951682468E-5
4495	2.0014580476266157E-5
3755	1.9950525227173725E-5
259	1.994809578868869E-5
9730	1.99177548986192E-5
4203	1.9916788194844286E-5
9435	1.990765244876121E-5
5190	1.9862206227089605E-5
9738	1.9841109686635556E-5
929	1.9764093951240487E-5
7324	1.9714555456624474E-5
785	1.971370954516327E-5
3491	1.9679786790108602E-5
7800	1.966511958891575E-5
5409	1.9621026018718566E-5
1545	1.9592613800258092E-5
3121	1.9591188790570307E-5
2251	1.949637171140216E-5
4624	1.9489741989167942E-5
8317	1.9440320092669327E-5
1143	1.9363171457652005E-5
7146	1.929042910321391E-5
2454	1.9187792337730922E-5
7457	1.9136347564743324E-5
2543	1.9118079598500177E-5
7700	1.910500124456479E-5
570	1.9101089672627304E-5
479	1.9070165510408674E-5
3469	1.9060408145018115E-5
8718	1.9048305234572543E-5
8541	1.903737552535936E-5
9260	1.8968369644689243E-5
9420	1.896162570924389E-5
8122	1.8881588411027914E-5
2630	1.8852016860854643E-5
5036	1.8814776851215046E-5
7849	1.8803512058002245E-5
6725	1.87932002540369E-5
7118	1.8793154295446057E-5
8530	1.8748200295780708E-5
4747	1.8747045892079333E-5
939	1.872229334490746E-5
9736	1.871898203931017E-5
2777	1.8611006482559046E-5
4531	1.8571678293902056E-5
6845	1.8538884379942228E-5
796	1.852883242368274E-5
5158	1.852729396679665E-5
9485	1.8515059739130243E-5
1903	1.8426576659573133E-5
3032	1.842515512521362E-5
6423	1.840852908606568E-5
5800	1.8390674341573255E-5
26	1.8384658755612775E-5
1610	1.837842956362149E-5
8788	1.8357779180073307E-5
757	1.8344206577432175E-5
4225	1.8342580906753725E-5
5774	1.8338470987804814E-5
9778	1.8333804576040848E-5
4482	1.833199801970179E-5
3300	1.828371334376543E-5
6947	1.8259820052635324E-5
9102	1.819502607503275E-5
4458	1.812951363246983E-5
5848	1.8096199140285802E-5
6103	1.8051831389610033E-5
5514	1.80508655757104E-5
5201	1.797590880896721E-5
8767	1.7965752352299802E-5
6111	1.7947247013348567E-5
7119	1.7938606283326633E-5
9836	1.7935304628398797E-5
3011	1.783843648594728E-5
6332	1.7829128612821468E-5
2691	1.7791321153354954E-5
5113	1.7790261187599354E-5
2171	1.777876755294875E-5
6619	1.777698235666997E-5
6838	1.7730842861538574E-5
2453	1.7716324206887693E-5
8344	1.763292526456493E-5
3714	1.761492320443861E-5
8190	1.757359589645805E-5
4470	1.7515535472604446E-5
2279	1.7510297255717206E-5
2649	1.7508868044352726E-5
2278	1.7486142438225238E-5
5215	1.747451443273034E-5
252	1.747258249041419E-5
1292	1.7453314537739957E-5
4958	1.7414804305034266E-5
7121	1.7409822703717257E-5
3083	1.7403271864565076E-5
7310	1.7386916598163553E-5
7822	1.734501534022527E-5
5608	1.7312750257365944E-5
8906	1.724595572136863E-5
3203	1.721345280361792E-5
2734	1.7204217135990767E-5
9767	1.7191262664578966E-5
4788	1.7186283534178067E-5
2939	1.7169468332300344E-5
7574	1.7158498687249417E-5
7351	1.7105837628507835E-5
3512	1.7009069894014224E-5
8478	1.7003904363104264E-5
1771	1.6932141881292312E-5
930	1.6922256755648892E-5
1936	1.6911804572512738E-5
8305	1.6910102627381456E-5
4311	1.690708899562209E-5
3396	1.688961025828392E-5
1378	1.6811500901347488E-5
4448	1.6791771469556294E-5
8164	1.6783754321609036E-5
469	1.6756358238849735E-5
7978	1.6754482964377156E-5
2875	1.672052347322227E-5
6744	1.671904265988156E-5
6613	1.6699719411061573E-5
5238	1.6698344489697214E-5
9447	1.6676153121476735E-5
4636	1.6659376451172888E-5
1924	1.6569505600976098E-5
6410	1.6487809195714856E-5
2032	1.6470537432596215E-5
7865	1.6441156564742505E-5
2936	1.6417355672732666E-5
4891	1.630033595275809E-5
6283	1.6255770032538482E-5
3468	1.6240875717166568E-5
3953	1.6227569073577394E-5
9557	1.6137548573742785E-5
3115	1.6098978388998718E-5
418	1.608923534603256E-5
7713	1.603844132677238E-5
2376	1.6025733548282995E-5
5498	1.599699532367172E-5
1207	1.598008340113894E-5
5159	1.597663722322932E-5
6879	1.597461268617597E-5
898	1.5954682473818537E-5
6882	1.5925895388124367E-5
5798	1.5884198952493534E-5
8895	1.588042447479322E-5
1331	1.5872996015339165E-5
6194	1.57972607397839E-5
2590	1.5703834588483706E-5
7784	1.569935725171926E-5
2467	1.5696377528225204E-5
3623	1.5674908942519266E-5
9532	1.5634124071383084E-5
7770	1.5596489532854538E-5
8165	1.5589753270442474E-5
5163	1.5586755086395224E-5
7331	1.554525975068223E-5
6405	1.552234118224477E-5
3989	1.5493769149333646E-5
1174	1.545976834530076E-5
3085	1.5457814658427985E-5
9833	1.5401385396095846E-5
2831	1.5352127923226355E-5
9182	1.5306628585474926E-5
3389	1.530457854942353E-5
9707	1.530411760356978E-5
2726	1.5260433548500773E-5
8738	1.5253046443490953E-5
1097	1.52232840356414E-5
8401	1.5209204027043263E-5
6906	1.520757959737443E-5
123	1.52002449421459E-5
3909	1.5102091883205118E-5
7024	1.5088880428149E-5
3268	1.5079697743820577E-5
689	1.4971269739505944E-5
1319	1.4942977528956795E-5
6449	1.4928465098857304E-5
2904	1.4916036302162262E-5
3865	1.4912285882394677E-5
9444	1.4903630524006681E-5
9437	1.4797438990139674E-5
1706	1.4786560498031252E-5
7736	1.4782479803479074E-5
2133	1.4774876913182777E-5
5423	1.4712045126678784E-5
7336	1.4711477843818886E-5
6196	1.469100451722097E-5
1053	1.4577089721717985E-5
6993	1.4563981298734535E-5
6843	1.4487869448113735E-5
4260	1.4479527398966059E-5
6621	1.446289869410033E-5
1151	1.4458739656157264E-5
9504	1.4411184504781445E-5
6052	1.440653754350538E-5
1664	1.4371387817759892E-5
9575	1.4337951208393464E-5
4330	1.4273325876477287E-5
8228	1.4250079107873663E-5
9459	1.4248547396381844E-5
4820	1.4199583534063947E-5
6388	1.4184438280180377E-5
7049	1.4141653836903367E-5
4242	1.4125354623613008E-5
3215	1.409274171852659E-5
9217	1.4015674773320263E-5
